food_id,source,food_item,edible_part_percentage,water_g,kilojoules_kj,kilocalories_kcal,fat_g,sat_fa_g,trans_fa_g,mu_fa_g,pu_fa_g,cholesterol_mg,carbo_g,starch_g,mono_di_g,sugar_g,dietary_fibre,protein_g,salt_g,alcohol_g,retinol_mg,beta_carotene_mg,vitamin_a_are,vitamin_d_mg,vitamin_e_alfa_te,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_b6_mg,folate_mg,vitamin_b12_mg,vitamin_c_mg,calcium_mg,iron_mg,sodium_mg,potassium_mg,magnesium_mg,zinc_mg,selenium_mg,copper_mg,phosphorus_mg,iodine_mg
12-350,UK,Cheese spread reduced fat,1,61.4,733,175,9.5,6.6,0.47,,,N,7.9,0.6,,7.3,0,15,-,0,119,90,-,N,0.4,0.06,0.53,0.1,0.07,7,2,Tr,485,0.29,1035,235,24,1.7,4,0.05,850,29
12-351,UK,Cheese cottage plain,1,78.6,423,101,4.3,2.32,0.21,,,16,3.1,0,,3.1,0,12.6,-,0,46,13,-,0,0.1,-0.05,-0.24,-0.2,-0.05,-22,-0.6,Tr,-127,Tr,-300,-161,-13,-0.6,-4,Tr,-171,-24
12-352,UK,Cheese cottage plain reduced fat,1,81.9,334,79,1.5,0.96,Tr,,,5,3.3,0,,3.3,0,13.3,-,0,16,4,-,0,0.03,0.05,0.24,0.2,0.05,22,0.6,Tr,127,Tr,300,161,13,0.6,4,Tr,171,24
12-353,UK,Cheese cream,1,45.5,1807,439,47.4,29.7,N,,,95,Tr,0,,Tr,,3.1,-,0,385,220,-,0.3,1,0.03,0.13,0.1,0.04,11,0.3,Tr,98,0.1,300,160,10,0.5,4,-0.04,100,N
12-354,UK,Cheese Danish blue,1,46.3,1418,342,28.9,19.13,1.12,,,75,Tr,0,,Tr,0,20.5,-,0,244,283,-,-0.2,0.71,0.03,0.41,0.6,0.1,55,1.3,Tr,488,Tr,1220,88,20,3,7,Tr,344,12
12-355,UK,Cheese Edam,1,43.8,1416,341,26,15.8,-0.7,,,71,Tr,0,,Tr,0,26.7,-,0,188,182,-,-0.2,-0.48,0.03,0.35,0.1,0.09,40,2.1,Tr,795,0.3,996,89,34,3.8,7,Tr,508,13
12-368,UK,Cheese white average,1,41.1,1580,381,31.8,21.1,N,,,90,0.1,0,,0.1,0,23.7,-,0,351,231,-,0.2,0.62,0.02,0.46,0.1,0.08,39,1.6,Tr,544,0.3,502,82,22,3.5,3,0.03,408,41
12-148,UK,Cottage cheese plain with additions,1,76.9,400,95,3.8,2.4,N,,,13,2.6,0,,2.6,,12.8,-,1,43,10,-,0,0.08,0.06,0.21,0.2,0.08,13,0.6,1,110,0.1,360,130,12,0.5,-4,0.05,160,N
12-358,UK,Cheese Gouda,1,40.4,1562,377,30.6,20.33,1.05,,,85,Tr,0,,Tr,0,25.3,-,0,258,139,-,-0.2,0.57,0.03,0.3,0.1,0.08,43,1.7,Tr,773,0.3,925,82,32,3.9,8,Tr,498,N
12-359,UK,Cheese hard average,1,37.3,1702,411,34.5,21.61,N,,,100,0.1,0,,0.1,0,24.9,-,0,330,215,-,0.3,0.52,0.03,0.41,0.1,0.15,31,2.4,Tr,731,0.3,687,76,29,4.1,6,0.05,500,30
12-360,UK,Cheese Mozzarella fresh,1,57.4,1067,257,20.3,13.75,0.8,,,58,Tr,0,,Tr,0,18.6,-,0,258,152,-,0.2,0.31,0.03,0.4,0.1,0.1,20,1.7,Tr,362,Tr,395,51,15,2.7,6,Tr,267,18
12-361,UK,Cheese Parmesan fresh,1,27.6,1729,415,29.7,19.25,1.14,,,93,0.9,0,,0.9,0,36.2,-,0,371,233,-,0.3,0.76,0.03,0.32,0.1,0.11,12,3.3,Tr,1025,0.8,756,152,41,5.1,12,0.84,680,72
12-362,UK,Cheese processed plain,1,47.4,1234,297,23,14.32,1.13,,,85,5,0,,5,0,17.8,-,0,270,95,-,0.2,0.55,0.06,0.25,0.1,0.07,15,1.2,Tr,610,0.5,1351,178,27,2.6,5,Tr,768,27
12-363,UK,Cheese processed slices reduced fat,1,52.5,953,228,13.3,8.1,0.43,,,-48,5,0,,5,0,22.4,-,0,157,197,-,N,0.54,0.06,0.25,0.1,0.07,15,1.2,Tr,800,0.34,1390,185,31,3,-7,0.07,640,-27
12-364,UK,Cheese spreadable soft white full fat,1,58.6,1286,312,31.3,20.48,1.15,,,92,Tr,0,,Tr,0,7.5,-,0,260,199,-,0.1,0.24,0.03,0.26,0.1,0.01,23,0.3,Tr,76,Tr,288,89,7,0.7,3,Tr,97,11
12-365,UK,Cheese spreadable soft white medium fat,1,69.1,826,199,16.3,-10.7,-0.7,,,-48,3.5,0,,0,0,9.8,-,0,-195,-175,-,0.1,-0.12,-0.04,-0.34,-0.1,-0.01,-30,-0.4,Tr,99,Tr,346,120,10,0.7,-4,Tr,129,-11
12-366,UK,Cheese spreadable soft white low fat,1,72.5,605,145,8,-5.2,-0.3,,,-24,3.5,0,,3.5,0,14.9,-,0,86,158,-,N,0.42,-0.06,-0.52,-0.1,-0.02,-47,-0.6,Tr,-116,Tr,-438,-135,-11,-1.1,-3,Tr,-148,-11
12-367,UK,Cheese Stilton blue,1,38,1698,410,35,23.02,1.51,,,95,0.1,0,,0.1,0,23.7,-,0,360,182,-,0.2,0.6,0.03,0.47,0.7,0.13,78,1.2,Tr,326,0.2,788,96,15,2.9,7,0.04,314,40
12-197,UK,Yogurt powder,,4,1502,353,1,0.6,,,,22,54.4,0,,54.4,,35,-,,13,5,-,0,0.02,N,N,N,N,N,N,N,1300,0.5,590,1620,130,4.3,-11,0.03,1030,-160
12-356,UK,Cheese Feta,1,56.5,1037,250,20.2,-13.7,N,,,70,1.5,0,,1.5,,15.6,-,0,220,33,-,0.5,0.37,0.04,0.21,0.2,0.07,23,1.1,Tr,360,0.2,1440,95,20,0.9,5,0.07,280,N
12-132,UK,Cheese Caerphilly,,41.8,1554,375,31.3,19.6,,,,90,0.1,0,,0.1,,23.2,-,,315,210,-,0.2,0.78,0.03,0.47,0.1,0.11,50,1.1,Tr,550,0.7,480,91,20,3.3,-11,0.14,400,-46
12-182,UK,Cheese Wensleydale,,41.5,1563,377,31.5,19.7,,,,90,0.1,0,,0.1,,23.3,-,,275,260,-,0.2,0.39,0.03,0.46,0.1,0.09,43,1.1,Tr,560,0.3,520,89,19,3.4,-11,0.11,410,-46
12-153,UK,Cheese Double Gloucester,,37.3,1678,405,34,21.3,,,,100,0.1,0,,0.1,,24.6,-,,345,195,-,0.3,0.64,0.03,0.45,0.1,0.11,30,1.3,Tr,660,0.4,590,79,23,1.8,-12,0.03,460,-46
12-134,UK,Cheese Cheddar average,,36,1708,412,34.4,21.7,,,,100,0.1,0,,0.1,,25.5,-,,325,225,-,0.3,0.53,0.03,0.4,0.1,0.1,33,1.1,Tr,720,0.3,670,77,25,2.3,12,0.03,490,39
12-135,UK,Cheese Cheddar Australian,,36.1,1694,409,34.3,-21.6,,,,-100,0.1,0,,0.1,,24.9,-,,265,305,-,-0.3,0.47,0.02,0.44,0,0.13,42,0.8,Tr,580,0.4,690,82,26,3.1,-12,0.13,520,N
12-136,UK,Cheese Cheddar Canadian,,34.3,1753,423,35.3,-22.2,,,,-100,0.1,0,,0.1,,26.2,-,,260,115,-,-0.3,0.47,0.02,0.39,0,0.1,16,0.9,Tr,650,0.3,640,86,23,3.6,-12,0.12,510,44
12-138,UK,Cheese Cheddar Irish,,37,1679,405,33.8,-21.3,,,,-100,0.1,0,,0.1,,25.1,-,,350,285,-,-0.3,0.52,0.03,0.45,0.1,0.09,22,1.1,Tr,700,0.5,710,71,23,1.9,-12,0.02,480,20
12-139,UK,Cheese Cheddar New Zealand,,34.1,1759,424,35.4,-22.3,,,,-100,0.1,0,,0.1,,26.3,-,,280,235,-,-0.3,0.56,0.02,0.52,0,0.08,33,0.9,Tr,750,0.2,630,62,22,2,-12,0.12,500,58
12-143,UK,Cheese spread flavoured,,56.8,1070,258,20.5,12.8,,,,-60,4.4,0,,4.4,,14.2,-,,-245,-94,-,0.2,-0.22,0.15,0.25,0.2,0.08,19,0.6,Tr,430,0.2,1130,140,23,2.3,-6,0.11,740,-29
12-144,UK,Cheese spread lactic,,52.2,1236,298,24.5,15.3,,,,70,1.8,0,,1.8,,17.7,-,,-325,-130,-,0.2,-0.57,0.03,0.29,0.2,0.08,31,0.5,0,450,0.2,1020,130,21,2.3,-5,0.15,450,N
12-145,UK,Cheese Cheshire,,40.6,1571,379,31.4,19.6,,,,90,0.1,0,,0.1,,24,-,,350,220,-,0.2,0.7,0.03,0.48,0.1,0.09,40,0.9,Tr,560,0.3,550,87,19,3.3,-11,0.13,400,-46
12-146,UK,Cheese Cheshire-type reduced fat,,46.9,1122,269,15.3,9.6,,,,44,Tr,0,,Tr,,32.7,-,,150,80,-,0.1,0.31,0.05,0.56,0.2,0.1,58,1.4,Tr,650,0.2,470,95,29,3.5,-15,0.19,550,N
12-152,UK,Cheese Derby,,38,1667,402,33.9,21.2,,,,100,0.1,0,,0.1,,24.2,-,,340,220,-,0.3,0.46,0.03,0.41,0,0.1,26,1.4,Tr,680,0.4,580,87,26,1.8,-11,0.02,470,-46
12-176,UK,Cheese Ricotta,,72.1,599,144,11,6.9,,,,50,2,Tr,,2,,9.4,-,,185,92,-,N,0.03,0.02,0.19,0.1,0.03,N,0.3,Tr,240,0.4,100,110,13,1.3,N,N,170,N
12-179,UK,Cheese soya,,47.7,1321,319,27.3,N,,,,Tr,Tr,Tr,,Tr,,18.3,-,,0,0,-,0,N,0.26,0.62,1.1,0.2,35,2.5,0,450,1.1,600,130,29,1.8,N,Tr,350,N
12-181,UK,Cheese Stilton white,,45.8,1498,362,31.3,19.6,,,,90,0.1,0,,0.1,,19.9,-,,315,165,-,0.2,0.54,0.03,0.37,0.1,0.07,52,1.3,Tr,250,0.3,770,93,16,1,-9,Tr,260,-46
12-155,UK,Cheese Edam-type reduced fat,,48.2,957,229,10.9,6.8,,,,32,Tr,0,,Tr,,32.6,-,,75,64,-,0.1,0.21,N,N,N,N,N,N,Tr,N,N,N,N,N,N,N,N,N,N
12-177,UK,Cheese Roquefort,,41.3,1552,375,32.9,20.7,,,,90,Tr,0,,Tr,,19.7,-,,295,10,-,N,0.55,0.04,0.65,0.6,0.09,45,0.4,Tr,530,0.4,1670,91,33,1.6,N,0.09,400,N
12-175,UK,Cheese Red Windsor,,37.3,1662,401,33.7,21.1,,,,100,Tr,0,,Tr,,24.4,-,,335,235,-,0.3,0.59,0.03,0.37,0.1,0.1,32,1.4,Tr,690,0.2,690,87,31,2.1,-11,0.03,450,-46
12-174,UK,Quark,,80.4,313,74,Tr,Tr,,,,1,4,0,,4,,14.6,-,,2,1,-,Tr,Tr,0.04,0.3,0.2,0.08,45,0.7,1,120,Tr,45,140,11,0.9,N,0.06,200,4
12-173,UK,Cheese processed smoked,,47.4,1258,303,24.5,15.1,,,,80,0.2,0,,0.2,,20.5,-,,-245,-85,-,0.2,-0.22,0.03,0.27,0.1,0.07,18,0.9,Tr,680,0.3,1270,87,27,3.2,-10,0.2,1030,-29
12-167,UK,Cheese Leicester,,37.5,1662,401,33.7,21.1,,,,100,0.1,0,,0.1,,24.3,-,,320,265,-,0.3,0.38,0.03,0.46,0.1,0.11,24,1.2,Tr,660,0.5,630,85,22,3.3,-11,0.06,470,-46
12-166,UK,Cheese Lancashire,,41.7,1545,373,31,19.4,,,,90,0.1,0,,0.1,,23.3,-,,325,215,-,0.2,0.71,0.03,0.45,0.1,0.08,44,1.1,Tr,560,0.2,590,85,18,2.4,-11,0.09,400,-46
12-164,UK,Cheese Gruyere,,35,1695,409,33.3,-20.8,,,,100,Tr,0,,Tr,,27.2,-,,-325,-225,-,-0.3,-0.58,0.03,0.39,0,0.11,12,1.6,Tr,950,0.3,670,99,37,2.3,N,0.13,610,N
12-156,UK,Cheese Emmental,,35.7,1587,382,29.7,-18.6,,,,90,Tr,0,,Tr,,28.7,-,,320,140,-,N,0.44,0.05,0.35,0.1,0.09,20,2,Tr,970,0.3,450,89,35,4.4,7,1.3,590,N
12-178,UK,Cheese Sage Derby,,-38,1667,402,-33.9,-21.2,,,,-100,-0.1,0,,0.1,,-24.2,-,,345,215,-,0.3,0.53,0.03,0.43,0.1,0.09,24,1.4,Tr,610,0.7,600,64,23,1.2,-11,Tr,480,-46
12-071,UK,Progress reconstituted,,85.8,262,62,2.5,1.1,,,,4,7.6,Tr,,N,,2.8,-,,120,12,-,1.3,1.31,0.17,0.25,0.7,0.09,11,0.1,14,120,1.2,37,120,11,0.5,N,0.07,110,18
12-070,UK,Progress,,2.5,1865,443,17.7,8,,,,30,54.4,Tr,,N,,20,-,,860,87,-,9.3,9.4,1.23,1.8,4.7,0.65,80,1,98,810,8.8,270,890,81,3.8,N,0.5,820,128
12-332,UK,Cream fresh single,1,77,798,193,19.1,12.15,0.68,,,55,2.2,0,,2.2,0,3.3,-,0,291,169,-,0.3,0.47,0.03,0.19,0.1,0.03,5,0.4,1,89,Tr,29,104,8,0.3,Tr,Tr,79,N
12-337,UK,Cream dairy extra thick,1,69,973,236,23.5,15.25,0.82,,,73.8,3.4,0,,3.4,0,2.9,-,0,435,384,-,0.3,0.8,0.03,0.19,0.1,0.03,5,0.4,1,95,0.05,29,100,8,0.3,N,0.01,81,N
12-336,UK,Creme fraiche half fat,1,76.5,671,162,15,10.16,0.29,,,N,4.4,1.4,,3,0,2.7,-,0,300,21,-,Tr,0.42,0.02,0.21,0.1,0.01,3,0.2,N,95,0.1,36,122,9,0.3,-4,Tr,81,-8
12-335,UK,Creme fraiche,1,55.8,1556,378,40,27.1,0.77,,,112.8,2.4,0.3,,2.1,0,2.2,-,0,388,143,-,0.3,0.72,0.02,0.21,0.1,0.01,3,0.2,N,58,0.11,22,81,6,0.2,0,Tr,58,8
12-117,UK,Cream fresh clotted,1,32.2,2413,586,63.5,39.7,N,,,170,2.3,0,,2.3,,1.6,-,0,705,685,-,0.3,1.48,0.02,0.16,0,0.03,6,0.1,Tr,37,0.1,18,55,5,0.2,Tr,0.09,40,Tr
12-114,UK,Cream fresh soured,1,72.5,845,205,19.9,12.5,N,,,60,3.8,0,,3.8,,2.9,-,,330,105,-,0.2,0.44,0.03,0.17,0.1,0.04,12,0.2,Tr,93,0.4,41,110,10,0.5,Tr,Tr,81,N
12-112,UK,Cream fresh half,1,78.9,613,148,13.3,8.3,N,,,40,4.3,0,,4.3,,3,-,0,190,54,-,0.1,0.29,0.03,0.18,0.1,0.05,6,0.3,1,99,0.1,49,120,11,0.3,Tr,Tr,82,N
12-333,UK,Cream fresh whipping,1,54.5,1568,381,40.3,25.23,N,,,105,2.7,0,,2.7,0,2,-,0,399,247,-,0.3,1.32,0.02,0.17,Tr,0.04,7,0.2,1,58,Tr,25,86,6,0.2,N,Tr,59,N
12-334,UK,Cream fresh double including Jersey cream,1,46.9,2041,496,53.7,33.39,1.83,,,137.1,1.7,0,,1.7,0,1.6,-,0,779,483,-,0.3,1.64,0.02,0.19,Tr,0.01,7,0.6,1,49,0.06,22,65,5,0.2,3,Tr,52,35
12-118,UK,Cream frozen single,,72.9,856,207,20,12.5,,,,60,4,0,,4,,3.1,-,,330,130,-,0.2,0.44,0.03,0.15,0.1,0.04,8,0.4,Tr,90,Tr,38,120,9,0.3,Tr,Tr,78,N
12-119,UK,Cream frozen whipping,,55.1,1560,379,40,25,,,,110,3,0,,3,,1.9,-,,575,270,-,0.2,0.88,0.03,0.17,0,0.03,8,0.3,1,60,Tr,33,89,7,0.3,Tr,Tr,56,N
12-451,UK,Peach melba,1,70.8,638,153,10.5,6.56,N,,,22.1,13.5,0.6,,12.6,0.1,1.9,-,0,73,75,-,0.1,N,0.07,0.14,0.3,0.02,7,0.3,3,43,0.16,34,140,8,0.1,N,0.01,48,N
12-390,UK,Lollies containing ice-cream,1,75.2,499,118,3.8,2.07,0.04,,,4.1,20.9,0,,20.9,0,1.4,-,0,14,9,-,0.5,0.51,0.02,0.09,0.1,0.04,8,0.2,Tr,49,0.2,31,69,6,0.1,Tr,Tr,39,84
12-391,UK,Ice cream bar chocolate coated,1,33.1,1331,320,23.3,12.48,0.68,,,N,21.8,0.6,,23.4,Tr,5,-,0,78,47,-,0.2,-1.1,0.05,0.29,0.6,0.04,12,0.4,0,140,0.7,91,250,31,0.7,N,0.04,145,160
12-392,UK,Ice cream dairy premium,1,60.9,894,215,15.1,9.06,0.73,,,N,16.8,Tr,,16.7,Tr,3.9,-,0,164,80,-,0.3,0.26,-0.1,-0.28,-0.2,-0.04,-6,-0.5,-1,-100,Tr,-60,-174,-12,-0.3,-2,Tr,-91,57
12-393,UK,Sorbet fruit,1,68.9,411,97,0.3,N,N,,,0,24.8,0,,23.3,1,0.2,-,0,Tr,95,-,0,Tr,0.04,Tr,0.2,Tr,5,Tr,12,8,0.09,10,41,4,0,1,0.04,4,Tr
12-411,UK,Chocolate nut sundae,1,53.3,1013,242,14.8,8.56,0.46,,,28.2,26.3,1.4,,24.6,,2.6,-,,140,89,-,0,0.92,0.1,0.17,0.3,0.02,8,0.4,1,50,0.36,77,131,17,0.2,2,0.06,66,24
12-447,UK,Banana split,1,64.1,798,191,11.9,6.85,0.37,,,21.8,19.7,1,,18.4,,2.5,-,,106,76,-,Tr,0.87,0.1,0.17,0.5,0.12,12,0.4,5,45,0.24,32,244,23,0.2,2,0.06,60,24
12-448,UK,Ice cream with cone,1,63.7,676,161,7.5,4.65,0.26,,,7.1,21.4,3.4,,17.3,0.2,3.3,-,0,1,5,-,Tr,0.58,0.14,0.25,0.2,0.01,9,0.7,1,76,0.14,64,165,13,0.2,2,Tr,77,35
12-450,UK,Kulfi,1,38.3,1898,459,42.7,24.42,1.32,,,102.3,13.8,0.2,,13.6,,5.6,-,0,539,333,-,0.2,2.67,0.05,0.36,0.4,0.07,13,1.1,1,158,0.33,55,245,33,0.8,3,0.08,161,51
12-207,UK,Ice cream non-dairy flavoured,1,64.9,698,166,7.4,3.7,N,,,6,23.2,Tr,,21.3,,3.1,-,0,1,5,-,Tr,0.72,0.04,0.24,0.1,0.07,8,0.4,1,120,0.1,72,160,13,0.4,N,Tr,99,N
12-389,UK,Lollies with real fruit juice,1,77.8,310,73,0.3,N,N,,,N,18.6,0,,17.8,0,0.1,-,0,Tr,Tr,-,Tr,Tr,0.04,N,N,Tr,N,Tr,7,5,Tr,11,28,2,0,Tr,Tr,3,Tr
12-449,UK,Ice cream with wafers,1,64.1,672,160,7.5,4.62,0.26,,,7.1,21.1,3,,17.4,,3.3,-,0,1,5,-,Tr,0.6,0.14,0.25,0.2,0.01,9,0.7,1,76,0.13,63,165,13,0.2,2,0,76,35
12-387,UK,Ice cream dairy vanilla,1,62.5,741,177,9.8,6.11,0.8,,,24.3,19.8,Tr,,18.7,0,3.6,-,0,91,45,-,0.5,0.49,0.1,0.28,0.2,0.04,6,0.5,1,100,Tr,60,174,12,0.3,2,Tr,91,32
12-386,UK,Cornetto type ice cream cone,1,42.5,1187,284,17.8,13.17,0.73,,,15.2,28.8,8.7,,18.9,0.4,4,-,0,27,15,-,1.2,0.06,0.07,0.18,0.4,0.03,9,0.7,N,84,0.73,69,181,20,0.4,2,0.13,94,26
12-385,UK,Frozen ice cream desserts,1,51.4,1046,251,17.6,14.17,0.17,,,-4,21,0.7,,19.7,Tr,3.5,-,0,2,5,-,0.3,Tr,0.04,0.2,0.2,0.06,3,0.4,0,93,0.19,62,234,21,0.4,N,0.13,94,20
12-384,UK,Choc ice,1,44.4,1229,295,21.7,18.4,0.12,,,6.6,23.2,0.7,,20.5,Tr,3.2,-,0,Tr,Tr,-,Tr,0.27,N,N,N,N,N,N,N,84,0.27,70,189,22,0.3,N,0.1,87,N
12-213,UK,Knickerbocker glory,1,76.9,473,112,5,2.9,,,,10,16.4,Tr,,15.5,,1.5,-,,39,30,-,0,N,0.02,0.06,0.1,0.03,3,0.1,2,34,0.3,22,63,5,0.1,N,0.01,27,N
12-212,UK,Ice cream wafers,1,2.8,1458,342,0.7,N,N,,,0,78.8,77.7,,1.1,,10.1,-,0,0,0,-,0,N,0.2,0.04,2.3,0.15,15,0,0,170,2,93,190,46,0.7,N,0.11,130,N
12-198,UK,Arctic roll,1,51.3,847,200,6.6,3.1,N,,,30,33.3,8,,25.3,,4.1,-,0,N,N,-,N,N,0.07,0.11,0.2,0.06,12,0.3,0,90,0.7,150,140,11,0.4,N,0.12,120,23
12-208,UK,Ice cream non-dairy mixes,1,63.4,764,182,7.9,4,N,,,-7,25.1,Tr,,21.7,,4.1,-,0,2,4,-,Tr,0.68,0.05,0.23,0.1,0.08,6,0.3,1,140,0.1,59,180,15,0.5,N,Tr,120,N
12-205,UK,Ice cream dairy flavoured,1,59.8,751,179,8,5.2,N,,,26,24.7,Tr,,23.7,,3.5,-,0,94,160,-,0.1,0.17,0.04,0.26,0.2,0.07,9,0.3,1,110,0.5,61,180,19,0.4,N,0.05,99,N
12-209,UK,Ice cream non-dairy reduced calorie,1,64.1,499,119,6,N,N,,,N,13.7,0,,13.7,,3.4,-,,N,N,-,Tr,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
12-388,UK,Ice cream non-dairy vanilla,1,66.5,640,153,7.8,4.81,0.27,,,7.4,18.8,0,,18,0.2,3,-,0,1,5,-,Tr,0.6,0.14,0.26,0.2,Tr,8,0.7,1,72,0.06,62,164,11,0.2,2,Tr,74,36
12-340,UK,Elmlea single,1,76.8,654,158,14.5,9.19,0.37,,,-4,4,0,,4,N,3.1,-,0,11,166,-,Tr,0.84,N,N,N,N,N,N,N,96,0.12,61,139,10,0.3,-2,Tr,88,N
12-343,UK,Tip Top dessert topping,1,78.1,468,112,6.5,5.94,0.07,,,3.7,9,1.9,,7.1,0,4.9,-,0,Tr,Tr,-,Tr,0.14,0.04,0.33,0.1,0.02,7,0.1,Tr,173,0.2,110,205,18,0.6,-2,Tr,171,N
12-341,UK,Elmlea whipping,1,62.4,1204,292,29.9,26.4,N,,,7.8,3.3,0,,3.3,0,2.6,-,0,9,340,-,Tr,0.53,0.04,0.24,0.1,0.01,8,0.3,N,78,0.43,56,94,9,0.3,2,Tr,75,12
12-898,UK,Simply Double dessert topping,,,,,28.2,,1.04,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-897,UK,Non-dairy cream UHT canned spray,,,,,22.2,,1.17,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-129,UK,Smatana,,N,540,130,10,6.3,,,,-27,5.6,0,,5.6,,4.7,-,,-165,-65,-,-0.1,-0.21,N,N,N,N,N,N,-1,N,N,N,N,N,N,Tr,Tr,N,N
12-899,UK,Soya dessert topping,,,,,18.7,,0.22,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-342,UK,Elmlea double,1,55.8,1423,345,35.7,24.34,0.89,,,-11,3.6,0,,3.6,0,2.6,-,0,10,363,-,Tr,1.33,N,N,N,N,N,N,N,79,0.22,47,109,8,0.3,-2,Tr,73,N
12-906,UK,Reduced fat yogurt frozen,,,,,2,,0.06,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-191,UK,Low fat yogurt muesli/nut,,76.5,474,112,2.2,N,,,,-4,19.2,1.2,,17.9,,5,-,,-8,-23,-,0,-0.15,0.07,0.24,0.2,0.1,10,0.2,1,170,0.2,80,240,22,0.7,N,N,150,N
12-904,UK,Low fat yogurthazelnut,,,,,1.5,,N,,,1.6,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-905,UK,Low fat yogurt toffee,,,,,0.9,,0.01,,,,,,,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
12-439,UK,Complan powder savoury made up with water,1,78.6,406,96,3.2,1.38,Tr,,,N,14.3,1.4,,1.6,,3.4,-,0,69,Tr,-,1,0.78,0.17,0.13,1.6,0.14,38,0.2,10,80,1.49,288,106,18,0.9,4,0.12,84,14
12-446,UK,Milk shake powder made up with skimmed milk,1,84.6,242,57,0.3,N,N,,,2.4,11,Tr,,11,,3.3,-,0,1,Tr,-,Tr,0.01,0.03,0.2,0.1,0.05,8,0.7,1,114,0.16,42,159,12,0.5,N,0.01,93,29
12-440,UK,Complan powder sweet made up with water,1,78.3,426,101,3.3,1.48,Tr,,,N,15.2,Tr,,10.9,,3.5,-,0,70,Tr,-,1,0.79,0.18,0.13,1.6,0.14,38,0.2,10,128,1.51,52,164,18,0.9,4,0.12,106,14
12-438,UK,Cocoa powder made up with skimmed milk,1,87.5,186,44,0.6,0.36,N,,,2.5,6.4,0.2,,6.2,,3.6,-,0,1,1,-,Tr,0.01,0.03,0.19,0.1,0.05,7,0.7,0,120,0.22,60,182,20,0.6,N,0.07,104,N
12-441,UK,Complan sweet made up with whole milk,1,69.1,630,150,6.3,3.41,0.11,,,N,18.4,Tr,,14.2,,6,-,0,94,15,-,1,0.83,0.19,0.31,1.7,0.18,43,0.8,11,217,1.49,84,281,26,1.3,5,0.12,176,37
12-442,UK,Complan sweet made up with semi-skimmed milk,1,70.6,567,135,4.5,2.28,0.05,,,N,18.4,Tr,,14.3,,6.1,-,0,82,7,-,1,0.8,0.19,0.31,1.6,0.18,44,0.8,11,219,1.48,84,282,25,1.3,5,0.12,176,37
12-443,UK,Complan sweet made up with skimmed milk,1,71.7,521,123,3.4,1.55,Tr,,,N,18.2,Tr,,14.1,,6.1,-,0,69,Tr,-,1,0.77,0.19,0.3,1.6,0.18,44,0.8,10,220,1.49,85,285,26,1.3,5,0.12,178,36
12-445,UK,Milk shake powder made up with semi-skimmed milk,1,83.2,297,70,1.7,N,N,,,5.5,11.2,Tr,,11.2,,3.3,-,0,17,8,-,Tr,0.05,0.03,0.22,0.1,0.06,8,0.8,2,112,0.16,41,156,12,0.4,N,0.01,91,31
12-104,UK,Milk shake powder,1,0.5,1654,388,1.6,N,N,,,Tr,98.3,Tr,,98.3,,1.3,-,0,Tr,Tr,-,0,0.15,Tr,0.02,0.2,0.01,3,0,0,8,2,20,150,27,0.4,N,0.1,53,32
12-444,UK,Milk shake powder made up with whole milk,1,81.5,370,88,3.7,N,N,,,13,11.1,Tr,,11.1,,3.2,-,0,31,18,-,Tr,0.08,0.03,0.22,0.2,0.06,7,0.8,2,111,0.17,41,154,12,0.4,N,0.01,90,31
12-436,UK,Cocoa powder made up with whole milk,1,84.4,319,77,4.1,2.66,N,,,13.5,6.5,0.2,,6.3,,3.5,-,0,32,20,-,Tr,0.07,0.03,0.2,0.2,0.06,7,0.8,1,116,0.23,59,177,20,0.5,N,0.08,102,N
12-435,UK,Bournvita powder made up with skimmed milk,1,87.5,185,43,0.2,N,N,,,N,7.2,1,,6.2,,3.6,-,0,1,Tr,-,Tr,Tr,N,N,N,N,N,0.7,0,120,0.09,49,166,15,0.5,N,0.02,101,N
12-433,UK,Bournvita powder made up with whole milk,1,84.4,318,76,3.8,N,N,,,N,7.3,1,,6.3,,3.5,-,0,32,19,-,Tr,0.06,N,N,N,N,N,0.8,1,116,0.1,48,161,14,0.5,N,0.02,99,N
12-102,UK,Microdiet powder made up with water,1,N,161,38,0.3,N,,,,N,4.1,N,,N,,4.9,-,,115,N,-,0.3,1.17,0.23,0.23,2.2,0.35,46,0.3,8,100,2.3,170,230,40,2.3,7,0.23,93,17
12-101,UK,Microdiet powder,,N,1382,330,3,N,,,,N,35,N,,N,,42,-,,1000,N,-,3,10,2,2,19,3,400,3,70,900,20,1500,2010,350,20,60,2,800,150
12-082,UK,Cocoa powder,1,3.4,1301,312,21.7,12.8,N,,,0,11.5,11.5,,Tr,,18.5,-,0,0,-40,-,0,0.68,0.16,0.06,1.7,0.07,38,0,0,130,10.5,950,1500,520,6.9,N,3.9,660,N
